row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,start_mode_id,start_status,start_side,start_timestamp_utc,trigger_basis,valid_geometry_basis,geometry_regime_m1,geometry_regime_adr_event,geometry_harvestable_candidate_m1,geometry_harvestable_candidate_adr_event,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,adaptive_spacing_adr,required_extension_adr,session_mid_price,start_price,start_distance_from_mid_adr,start_delay_minutes_from_entry_start,relaxed_sweep_rejection_candidates,strict_sweep_rejection_displacement_candidates,candidate_b_alignment,david_alignment,david_state_at_start,david_raw_state_at_start,david_ma_at_start,david_rsi_at_start,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,displacement_body_adr,eod_flatten_timestamp_utc,eod_mfe_adr,eod_mae_adr,eod_mfe_quantum_units,eod_mfe_timestamp_utc,eod_mae_timestamp_utc,eod_close_pnl_adr,eod_hit_1q,eod_hit_2q,eod_hit_3q,next_day_flatten_timestamp_utc,next_day_mfe_adr,next_day_mae_adr,next_day_mfe_quantum_units,next_day_close_pnl_adr,next_day_hit_1q,next_day_hit_2q,next_day_hit_3q,full_available_mfe_adr,full_available_mae_adr,full_available_mfe_quantum_units,hold_until_profit_first_positive_timestamp_utc,hold_until_profit_first_1q_timestamp_utc,hold_until_profit_first_2q_timestamp_utc,hold_until_profit_first_3q_timestamp_utc,content_hash
2022-01-10T00:00:00.000Z|GBPAUD|ny_clean_et|ny_clean_morning|2022-01-14|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPAUD,LONG,ny_clean_et,ny_clean_morning|2022-01-14,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.805703,0.005645,0.031953,0.62201,0.268568,0.268568,1.88729,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ADD4B43AD7398AA633444E0B084E4375A2CC2E19364C4E3CFC263E53C2CC3EE
2022-01-10T00:00:00.000Z|GBPAUD|ny_clean_et|ny_clean_morning|2022-01-14|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPAUD,LONG,ny_clean_et,ny_clean_morning|2022-01-14,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.805703,0.005645,0.031953,0.62201,0.268568,0.268568,1.88729,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC93111376744C3A3CABF6650CFCA3A8040428F3E556B864E99FF749E1BD6895
2022-01-10T00:00:00.000Z|GBPAUD|ny_clean_et|ny_clean_morning|2022-01-14|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPAUD,LONG,ny_clean_et,ny_clean_morning|2022-01-14,NY,first_mean_extension_touch,found,SHORT,2022-01-14T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.805703,0.005645,0.031953,0.62201,0.268568,0.268568,1.88729,1.89162,0.393758,0,0,0,-1,1,UP,UP,1.884882,55.013923,,,,,,2022-01-14T21:00:00.000Z,0.354655,0.267355,1.320541,2022-01-14T15:01:00.000Z,2022-01-14T13:51:00.000Z,-0.023644,true,false,false,2022-01-15T21:00:00.000Z,0.354655,0.267355,1.320541,-0.023644,true,false,false,0.354655,0.267355,1.320541,2022-01-14T13:01:00.000Z,2022-01-14T14:57:00.000Z,,,4F9B825B56350B01561F3265A6462595B08E592B947466D16142E0D664C0CBD2
2022-01-10T00:00:00.000Z|GBPAUD|ny_clean_et|ny_clean_morning|2022-01-14|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPAUD,LONG,ny_clean_et,ny_clean_morning|2022-01-14,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.805703,0.005645,0.031953,0.62201,0.268568,0.268568,1.88729,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C63783445A282D31B3C9B2E5BCBDC3ED0A6BB4E7FDE8F997FF31E2D6398E34EA
2022-01-10T00:00:00.000Z|GBPAUD|ny_clean_et|ny_clean_morning|2022-01-14|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPAUD,LONG,ny_clean_et,ny_clean_morning|2022-01-14,NY,david_contra_geometry_start,found,SHORT,2022-01-14T13:00:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.805703,0.005645,0.031953,0.62201,0.268568,0.268568,1.88729,1.89162,0.393758,0,0,0,-1,1,UP,UP,1.884882,55.013923,,,,,,2022-01-14T21:00:00.000Z,0.354655,0.267355,1.320541,2022-01-14T15:01:00.000Z,2022-01-14T13:51:00.000Z,-0.023644,true,false,false,2022-01-15T21:00:00.000Z,0.354655,0.267355,1.320541,-0.023644,true,false,false,0.354655,0.267355,1.320541,2022-01-14T13:01:00.000Z,2022-01-14T14:57:00.000Z,,,D2EEBC6063A313F30AFB074D62D43B4F333D55E1CE37F1E0A4F8ED729656238F
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-11|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.042614,0.226512,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31F312A0450FC952FC3AB30CD3C4F359277D8AABB9832A5AF0E636708FC5B643
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-11|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.042614,0.226512,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC366AE839EFB098B0707D890EFD78B28916581BA175230AEF965492EBA0BCED
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-11|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-11T08:06:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.042614,0.226512,0.634055,0.255126,0.255126,1.71859,1.72069,0.294456,486,0,0,-1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.869004,0.156975,3.406176,2022-01-11T18:57:00.000Z,2022-01-11T08:35:00.000Z,0.663808,true,true,true,2022-01-12T21:00:00.000Z,1.289655,0.156975,5.054973,0.646366,true,true,true,1.289655,0.156975,5.054973,2022-01-11T08:07:00.000Z,2022-01-11T11:55:00.000Z,2022-01-11T13:02:00.000Z,2022-01-11T18:29:00.000Z,1583042C64CA736FDA24296FFE14D0625743CC49CD2C7BD7CF6277D73667CD56
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-11|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-01-11T12:59:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.042614,0.226512,0.634055,0.255126,0.255126,1.71859,1.71614,0.261624,779,0,0,1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.235975,0.402184,0.924935,2022-01-11T16:01:00.000Z,2022-01-11T18:57:00.000Z,-0.196988,false,false,false,2022-01-12T21:00:00.000Z,0.235975,0.822835,0.924935,-0.179546,false,false,false,0.235975,0.822835,0.924935,2022-01-11T13:00:00.000Z,,,,175B993FCC9D0A6391504CA3AA1C4C4E95406384D43504E198A21C9FF279F9FE
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-11|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-11,ASIA_LONDON,david_contra_geometry_start,blocked_no_david_side,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.042614,0.226512,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D6D479C8579E2A48C2499B72D2F474665556CC448758F619DF7ECA17C4209C8
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-11|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-11,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.022186,0.105263,0.638159,0.211352,0.211352,1.71913,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC35E100441369FE364088F37F4E2A4DE0900A5D21F160440287168FFF2CDA7C
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-11|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-11,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.022186,0.105263,0.638159,0.211352,0.211352,1.71913,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17BC33FCE5589E9D0521DF089A36F59E30CCD4A620B136EE947835A29570E8B7
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-11|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-11,NY,first_mean_extension_touch,found,LONG,2022-01-11T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.022186,0.105263,0.638159,0.211352,0.211352,1.71913,1.71614,0.323183,0,0,0,1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.235975,0.402184,1.116502,2022-01-11T16:01:00.000Z,2022-01-11T18:57:00.000Z,-0.196988,true,false,false,2022-01-12T21:00:00.000Z,0.235975,0.822835,1.116502,-0.179546,true,false,false,0.235975,0.822835,1.116502,2022-01-11T13:01:00.000Z,2022-01-11T14:44:00.000Z,,,3849710BA66A7FE77BA5C311F23577A64D553BB73FCD7126849B2E46BEE5EE8E
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-11|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-11,NY,candidate_b_geometry_start,found,LONG,2022-01-11T13:00:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.022186,0.105263,0.638159,0.211352,0.211352,1.71913,1.71614,0.323183,0,0,0,1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.235975,0.402184,1.116502,2022-01-11T16:01:00.000Z,2022-01-11T18:57:00.000Z,-0.196988,true,false,false,2022-01-12T21:00:00.000Z,0.235975,0.822835,1.116502,-0.179546,true,false,false,0.235975,0.822835,1.116502,2022-01-11T13:01:00.000Z,2022-01-11T14:44:00.000Z,,,667974FFF95B3C16E9C6146897EA558A9BF577D87DDD4CAFF16820561E656C45
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-11|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-11,NY,david_contra_geometry_start,found,LONG,2022-01-11T14:30:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.022186,0.105263,0.638159,0.211352,0.211352,1.71913,1.71702,0.22469,90,0,0,1,1,DOWN,DOWN,1.71831,49.985826,,,,,,2022-01-11T21:00:00.000Z,0.145689,0.49247,0.689319,2022-01-11T16:01:00.000Z,2022-01-11T18:57:00.000Z,-0.287274,false,false,false,2022-01-12T21:00:00.000Z,0.145689,0.913121,0.689319,-0.269832,false,false,false,0.145689,0.913121,0.689319,2022-01-11T14:31:00.000Z,,,,2BD353A7D0B81429DB187934D81B59BC1B7F36F3EFB20309B07F01A5E9E6537A
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-12|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.638159,0.045884,0.193705,0.726393,0.21272,0.21272,1.71533,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,056F9826F141C091D5497F40E6E10E3EEEE0F045096D03035306E05B9465B57F
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-12|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.638159,0.045884,0.193705,0.726393,0.21272,0.21272,1.71533,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8EFCC1B0FF871F7395993DFB0D32A6B030C13F39091F8E663ACFAA03B43A298A
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-12|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,first_mean_extension_touch,found,LONG,2022-01-12T01:26:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.638159,0.045884,0.193705,0.726393,0.21272,0.21272,1.71533,1.71324,0.214429,86,0,0,1,1,DOWN,DOWN,1.71657,46.569055,,,,,,2022-01-12T21:00:00.000Z,0.182624,0.525301,0.858518,2022-01-12T20:57:00.000Z,2022-01-12T11:06:00.000Z,0.117988,false,false,false,2022-01-13T21:00:00.000Z,0.347807,0.525301,1.635046,0.205196,true,false,false,0.479132,0.525301,2.252407,2022-01-12T01:28:00.000Z,2022-01-13T02:17:00.000Z,2022-01-14T01:45:00.000Z,,21B5351E637EDBDF1EE663FCC64B91330D839B8587DF0A904D63EDEFE13581A5
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-12|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-01-12T01:26:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.638159,0.045884,0.193705,0.726393,0.21272,0.21272,1.71533,1.71324,0.214429,86,0,0,1,1,DOWN,DOWN,1.71657,46.569055,,,,,,2022-01-12T21:00:00.000Z,0.182624,0.525301,0.858518,2022-01-12T20:57:00.000Z,2022-01-12T11:06:00.000Z,0.117988,false,false,false,2022-01-13T21:00:00.000Z,0.347807,0.525301,1.635046,0.205196,true,false,false,0.479132,0.525301,2.252407,2022-01-12T01:28:00.000Z,2022-01-13T02:17:00.000Z,2022-01-14T01:45:00.000Z,,1DEEC406D717C88E5F0E0A508A0CA888AFCFD7CC68C1117E47840D6B05EF1F48
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|asia_london|2022-01-12|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,asia_london|2022-01-12,ASIA_LONDON,david_contra_geometry_start,found,LONG,2022-01-12T01:26:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.638159,0.045884,0.193705,0.726393,0.21272,0.21272,1.71533,1.71324,0.214429,86,0,0,1,1,DOWN,DOWN,1.71657,46.569055,,,,,,2022-01-12T21:00:00.000Z,0.182624,0.525301,0.858518,2022-01-12T20:57:00.000Z,2022-01-12T11:06:00.000Z,0.117988,false,false,false,2022-01-13T21:00:00.000Z,0.347807,0.525301,1.635046,0.205196,true,false,false,0.479132,0.525301,2.252407,2022-01-12T01:28:00.000Z,2022-01-13T02:17:00.000Z,2022-01-14T01:45:00.000Z,,43B9FF9BEBDEC727858227BECA9266BBA5D020290BC8535D0DE060F166FC7A1D
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-12|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-12,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.726393,0.041607,0.309352,0.496573,0.242131,0.242131,1.71166,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3D2523CAD81A73AD54C44A192322BCD50D47EF68DB9DDA60B996C08FCEF7119
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-12|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-12,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.726393,0.041607,0.309352,0.496573,0.242131,0.242131,1.71166,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05402D2C98CEB6EBC9C6F5E15BD7B34DD63C3EBC96CD664020C27ABCC5AEAF8A
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-12|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-12,NY,first_mean_extension_touch,found,SHORT,2022-01-12T14:27:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.726393,0.041607,0.309352,0.496573,0.242131,0.242131,1.71166,1.71369,0.242131,87,0,0,-1,-1,DOWN,DOWN,1.71315,48.253492,,,,,,2022-01-12T21:00:00.000Z,0.214429,0.136455,0.885591,2022-01-12T16:05:00.000Z,2022-01-12T20:57:00.000Z,-0.071819,false,false,false,2022-01-13T21:00:00.000Z,0.294455,0.301638,1.216098,-0.159027,true,false,false,0.294455,0.432963,1.216098,2022-01-12T14:28:00.000Z,2022-01-13T13:17:00.000Z,,,36C3B7263772E7EC55A2706ACEB2F1EE45EDF6BDFA0F24564A2A002DAE6F3BA1
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-12|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-12,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.726393,0.041607,0.309352,0.496573,0.242131,0.242131,1.71166,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F37AC05E1BBFD0B795E5BD0CA9384BFC774E629F6D2A49AC19517E4285111E0
2022-01-10T00:00:00.000Z|GBPCAD|archived_utc|ny|2022-01-12|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,archived_utc,ny|2022-01-12,NY,david_contra_geometry_start,blocked_no_start,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.726393,0.041607,0.309352,0.496573,0.242131,0.242131,1.71166,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08F5288F147E6ECB911FB8C0FDF78334B3DC03DA03A5A064EC0E96BD512E4E6C
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_evening|2022-01-10|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-10,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.052366,0.276775,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C42E2518972CDAFEBA13022A5C38ACAA5FAE8590847811080886E175CE5F5CE5
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_evening|2022-01-10|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-10,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.052366,0.276775,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7609058B4871BFB8F04EB793A712616FF8618347723B12CEF51232FB3021E09
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_evening|2022-01-10|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-10,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-10T23:05:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.052366,0.276775,0.634055,0.255126,0.255126,1.71859,1.72112,0.259573,0,0,0,-1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.913121,0.112858,3.579098,2022-01-11T18:57:00.000Z,2022-01-11T08:35:00.000Z,0.707925,true,true,true,2022-01-12T21:00:00.000Z,1.333772,0.112858,5.227895,0.690483,true,true,true,1.333772,0.112858,5.227895,2022-01-10T23:06:00.000Z,2022-01-11T07:35:00.000Z,2022-01-11T12:59:00.000Z,2022-01-11T18:05:00.000Z,12EF057842B2203D4706F0BD4E1DEC58E64117A9EFC875A45B5A0F5613DAC133
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_evening|2022-01-10|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-10,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-01-11T12:59:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.052366,0.276775,0.634055,0.255126,0.255126,1.71859,1.71614,0.261624,834,0,0,1,,,,,,,,,,,2022-01-11T21:00:00.000Z,0.235975,0.402184,0.924935,2022-01-11T16:01:00.000Z,2022-01-11T18:57:00.000Z,-0.196988,false,false,false,2022-01-12T21:00:00.000Z,0.235975,0.822835,0.924935,-0.179546,false,false,false,0.235975,0.822835,0.924935,2022-01-11T13:00:00.000Z,,,,9EA4A814754E27C1E83CBB02F96B2C5AB77B1EB67C97B09354E9C940625B37BB
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_evening|2022-01-10|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_evening|2022-01-10,ASIA_LONDON,david_contra_geometry_start,blocked_no_david_side,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.765379,0.052366,0.276775,0.634055,0.255126,0.255126,1.71859,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6BB22DF18151DFB93852AC490CD4CEC8679D38196655907CC9ECDEA1348835D9
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_morning|2022-01-11|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-11,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.024419,0.105263,0.638159,0.211352,0.211352,1.71913,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F1CA281BFAB9B6CA2B2D4277E8FD41BB7FB2C62F3C97F40837704E6EE3666AE
2022-01-10T00:00:00.000Z|GBPCAD|ny_clean_et|ny_clean_morning|2022-01-11|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-10T00:00:00.000Z,GBPCAD,LONG,ny_clean_et,ny_clean_morning|2022-01-11,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.634055,0.024419,0.105263,0.638159,0.211352,0.211352,1.71913,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04635A4E57BE892E1A48032942A0002C63F83DA20D22EB704DC195ED1488FC19
